category,source,title,abstract,url
Thời sự,vnexpress.net,Biển Gia Lai xuất hiện dải nước màu đỏ dài hơn một km,"Hơn một km bờ biển Tam Quan, phường Hoài Nhơn Bắc có dải nước màu nâu đỏ rộng khoảng 20-30 m, thu hút sự quan tâm của nhiều người.",https://vnexpress.net/bien-gia-lai-xuat-hien-dai-nuoc-mau-do-dai-hon-mot-km-5043686.html
Thời sự,vnexpress.net,Nông nghiệp dẫn đầu mức lương trần CEO,"Với mức lương tháng từ trăm triệu đến hơn nửa tỷ đồng ở tầng lãnh đạo, ngành nông nghiệp bước vào cuộc đua cạnh tranh nhân sự cấp cao.",https://vnexpress.net/nong-nghiep-dan-dau-muc-luong-tran-ceo-5043606.html
Thời sự,vnexpress.net,"Đề xuất mở rộng đường Láng lên 53,5 m","Sở Xây dựng Hà Nội đề xuất mở rộng đường Láng (vành đai 2, đoạn từ Ngã Tư Sở đến Cầu Giấy) từ 21 m lên 53,5 m cho đường dưới thấp và 19 m cho trên cao.",https://vnexpress.net/de-xuat-mo-rong-duong-lang-len-53-5-m-5043718.html
Thời sự,vnexpress.net,Trung đội nữ dân quân đầu tiên ở miền Bắc bắn rơi máy bay Mỹ,"Trải qua đợt huấn luyện ngắn, các cô gái thuộc Trung đội nữ dân quân Hoa Lộc liên tiếp lập chiến công, bắn rơi ba máy bay của không quân Mỹ.",https://vnexpress.net/trung-doi-nu-dan-quan-dau-tien-o-mien-bac-ban-roi-may-bay-my-5039702.html
Thời sự,vnexpress.net,"Ôtô đầu kéo lật, cầu huyết mạch TP HCM qua Đồng Nai ùn tắc","Ôm cua khi vừa xuống cầu Thủ Biên, xã Tân An (Đồng Nai), xe đầu kéo chở theo hàng nặng lật ngang, hàng hóa tràn xuống đường gây kẹt xe, chiều 24/2.",https://vnexpress.net/oto-dau-keo-lat-cau-huyet-mach-tp-hcm-qua-dong-nai-un-tac-5043700.html
Thời sự,vnexpress.net,Cây đổ đè trúng hai người ở Hà Nội,"Cây si trong vườn hoa Lý Tự Trọng, đối diện đền Quán Thánh, phường Tây Hồ, bất ngờ đổ làm hai người bị thương, chiều 24/2.",https://vnexpress.net/cay-do-de-trung-hai-nguoi-o-ha-noi-5043681.html
Thời sự,vnexpress.net,Phát động giải chạy trực tuyến tiếp sức trẻ sống chung với bệnh hiếm,"Quỹ Hy Vọng (thuộc báo VnExpress) phối hợp vRace tổ chức giải chạy trực tuyến Run for Rare Kids đồng hành cùng trẻ sống chung với bệnh hiếm, từ ngày 28/2 đến 31/3.",https://vnexpress.net/phat-dong-giai-chay-truc-tuyen-tiep-suc-tre-song-chung-voi-benh-hiem-5043615.html
Thời sự,vnexpress.net,Cửa hàng nội thất ở TP HCM cháy ngùn ngụt,"Đám cháy bốc lên từ cửa hàng đồ gỗ nội thất ở phường Phước Long (TP Thủ Đức cũ) lan sang đường dây điện hạ thế, khiến khu dân cư náo loạn, chiều 24/2.",https://vnexpress.net/cua-hang-noi-that-o-tp-hcm-chay-ngun-ngut-5043672.html
Thời sự,vnexpress.net,Bộ Nội vụ: Dự báo lao động 'nhảy việc' không nhiều,"Doanh nghiệp có nhiều chính sách thu hút, giữ chân lao động ngay từ trước Tết Bính Ngọ 2026 nên dự báo tình trạng ""nhảy việc"" sắp tới không nhiều.",https://vnexpress.net/bo-noi-vu-du-bao-lao-dong-nhay-viec-khong-nhieu-5043530.html
Thời sự,vnexpress.net,Thủ tướng: Phải có lời giải thỏa đáng cho những câu hỏi lớn,"Thủ tướng Phạm Minh Chính cho rằng phải có lời giải thỏa đáng cho những câu hỏi lớn như thoát bẫy thu nhập trung bình, mô hình quản trị đất nước, xây dựng hệ giá trị quốc gia.",https://vnexpress.net/thu-tuong-phai-co-loi-giai-thoa-dang-cho-nhung-cau-hoi-lon-5043576.html
Thời sự,vnexpress.net,'Chuẩn bị kỹ lưỡng phương án nhân sự cho kỳ họp Quốc hội đầu tiên của khóa 16',"Chủ tịch Quốc hội Trần Thanh Mẫn yêu cầu phương án, kịch bản liên quan công tác nhân sự tại kỳ họp tháng 4 phải được chuẩn bị kỹ lưỡng, đúng quy trình.",https://vnexpress.net/chuan-bi-ky-luong-phuong-an-nhan-su-cho-ky-hop-quoc-hoi-dau-tien-cua-khoa-16-5043540.html
Thời sự,vnexpress.net,Đưa hàng nghìn sĩ quan quân đội về cấp xã,Cả nước đã bố trí xong 3.319 chỉ huy trưởng Ban Chỉ huy quân sự cấp xã; các chức danh còn lại đạt 19-54% và đang tiếp tục được kiện toàn.,https://vnexpress.net/dua-hang-nghin-si-quan-quan-doi-ve-cap-xa-5043431.html
Thời sự,vnexpress.net,"Dân công sở đổ tới phủ Tây Hồ, chùa Quán Sứ","Trở lại Hà Nội làm việc sau kỳ nghỉ Tết kéo dài, nhiều công chức, nhân viên văn phòng tranh thủ giờ nghỉ trưa đến dâng lễ, bốc quẻ cầu may tại phủ Tây Hồ, chùa Hà, Quán Sứ.",https://vnexpress.net/dan-cong-so-do-toi-phu-tay-ho-chua-quan-su-5043515.html
Thời sự,vnexpress.net,Tổng Bí thư: Không để tồn tại tâm lý tháng Giêng là tháng ăn chơi,"Tổng Bí thư Tô Lâm yêu cầu cả hệ thống chính trị bắt tay ngay vào công việc, không để tồn tại tâm lý “tháng Giêng là tháng ăn chơi”.",https://vnexpress.net/tong-bi-thu-khong-de-ton-tai-tam-ly-thang-gieng-la-thang-an-choi-5043501.html
Thời sự,vnexpress.net,Người hồi sinh hoàng mai Huế cổ thụ,"Những gốc mai cổ thụ từng bị lãng quên trong góc vườn nhà dân được anh Nguyễn Đắc Hùng ở phường An Cựu săn tìm, tạo thế thành tác phẩm nghệ thuật.",https://vnexpress.net/nguoi-hoi-sinh-hoang-mai-hue-co-thu-5040190.html
Thời sự,vnexpress.net,Tượng đài nữ dân quân bắn hạ máy bay Mỹ đầu tiên ở miền Bắc,"Công trình trận địa Đông Ngàn và tượng đài trung đội nữ dân quân Hoa Lộc bắn rơi máy bay Mỹ, tổng vốn đầu tư gần 75 tỷ đồng, cơ bản hoàn thiện sau gần ba năm thi công.",https://vnexpress.net/tuong-dai-nu-dan-quan-ban-ha-may-bay-my-dau-tien-o-mien-bac-5040084.html
Thời sự,vnexpress.net,Lấy mẫu quan trắc môi trường sau vụ nổ ở khu công nghiệp Tằng Loỏng,"Đơn vị chuyên môn đang khảo sát, lấy mẫu quan trắc không khí, nước sau vụ nổ bồn tinh chế tại Công ty TNHH Phốt pho vàng Việt Nam, khu công nghiệp Tằng Loỏng.",https://vnexpress.net/lay-mau-quan-trac-moi-truong-sau-vu-no-o-khu-cong-nghiep-tang-loong-5043470.html
Thời sự,vnexpress.net,Thủ tướng: Khoa học công nghệ là chìa khóa vạn năng,"Thủ tướng Phạm Minh Chính khẳng định khoa học, công nghệ và tri thức là yếu tố quyết định sự phát triển, thịnh vượng quốc gia và đưa đất nước bước vào kỷ nguyên vươn mình.",https://vnexpress.net/thu-tuong-khoa-hoc-cong-nghe-la-chia-khoa-van-nang-5043277.html
Thời sự,vnexpress.net,Phát hiện hài cốt liệt sĩ an táng trong hòm đạn,"Hài cốt liệt sĩ được tìm thấy tại vườn nhà dân xã Cam Lộ, an táng trong hòm đạn với nhiều vật dụng cá nhân.",https://vnexpress.net/phat-hien-hai-cot-liet-si-an-tang-trong-hom-dan-5043288.html
Thời sự,vnexpress.net,Rác tràn ngập đường phố Thanh Hóa,"Hàng nghìn tấn rác sinh hoạt ùn ứ nhiều ngày trên các tuyến phố trung tâm Thanh Hóa sau kỳ nghỉ Tết, trong khi bãi rác lớn nhất tỉnh tiếp tục bị người dân chặn xe.",https://vnexpress.net/rac-tran-ngap-duong-pho-thanh-hoa-5043215.html
Thời sự,vnexpress.net,Hai thi thể cùng ôtô dưới mương nước ở Gia Lai,"Người dân phát hiện thi thể nam giới mắc ở cống thoát nước, lực lượng chức năng mở rộng tìm kiếm và trục vớt thêm ôtô biển số TP HCM cùng thi thể người phụ nữ, sáng 23/2.",https://vnexpress.net/hai-thi-the-cung-oto-duoi-muong-nuoc-o-gia-lai-5043168.html
Thời sự,vnexpress.net,5 ôtô tông liên hoàn trên cao tốc Phan Thiết - Dầu Giây,"Xe khách và 4 ôtô va chạm liên hoàn trên cao tốc Phan Thiết - Dầu Giây, đoạn qua xã Tân Lập (Bình Thuận cũ), khiến giao thông ùn ứ, tối 23/2.",https://vnexpress.net/5-oto-tong-lien-hoan-tren-cao-toc-phan-thiet-dau-giay-5043283.html
Thời sự,vnexpress.net,Tài xế ôtô gây tai nạn liên hoàn trên phố Hà Nội rồi bỏ chạy,"Sau khi tông trúng hai ôtô trên phố Xã Đàn, phường Văn Miếu - Quốc Tử Giám, tài xế lái xe bỏ chạy, chiều 23/2.",https://vnexpress.net/tai-xe-oto-gay-tai-nan-lien-hoan-tren-pho-ha-noi-roi-bo-chay-5043255.html
Thời sự,vnexpress.net,Truy vết vật thể bay uy hiếp an toàn cảng hàng không Đà Nẵng,"Quân đội, công an đang rà soát, truy vết ba vật thể nghi flycam xuất hiện gần sân bay, khiến 54 chuyến bay phải điều chỉnh, chậm trễ dịp Tết Bính Ngọ.",https://vnexpress.net/truy-vet-vat-the-bay-uy-hiep-an-toan-cang-hang-khong-da-nang-5043270.html
Thời sự,vnexpress.net,Nổ lớn ở khu công nghiệp Tằng Loỏng,"Sau hai tiếng nổ lớn làm rung chuyển mặt đất, một người chết, cột khói trắng bốc cao hàng trăm mét từ khu công nghiệp Tằng Loỏng, trưa 23/2.",https://vnexpress.net/no-lon-o-khu-cong-nghiep-tang-loong-5043160.html
Thời sự,vnexpress.net,Kỳ họp thứ nhất Quốc hội khóa 16 dự kiến khai mạc 6/4,"Chủ tịch Quốc hội Trần Thanh Mẫn cho biết Kỳ họp thứ nhất Quốc hội khóa 16 dự kiến khai mạc ngày 6/4/2026, sớm hơn khoảng 3 tháng so với thông lệ.",https://vnexpress.net/ky-hop-thu-nhat-quoc-hoi-khoa-16-du-kien-khai-mac-6-4-5043107.html
Thời sự,vnexpress.net,Hai vụ tai nạn liên hoàn trên cao tốc Phan Thiết - Dầu Giây,"Hai vụ tai nạn liên hoàn với tổng cộng 8 ôtô xảy ra cách nhau khoảng 3 km trên cao tốc Phan Thiết - Dầu Giây trưa 23/2 (mùng 7 Tết), khiến đoạn đường ùn ứ kéo dài.",https://vnexpress.net/hai-vu-tai-nan-lien-hoan-tren-cao-toc-phan-thiet-dau-giay-5043154.html
Thời sự,vnexpress.net,Mạng lưới metro TP HCM đến năm 2030,"Ngoài tuyến Bến Thành - Suối Tiên, TP HCM đặt mục tiêu đến năm 2030 xây thêm 5 tuyến metro, nâng tổng chiều dài mạng lưới lên 187 km, với tổng vốn đầu tư khoảng 19,67 tỷ USD.",https://vnexpress.net/mang-luoi-metro-tp-hcm-den-nam-2030-5039888.html
Thời sự,vnexpress.net,Hơn 26.000 người vi phạm nồng độ cồn dịp nghỉ Tết,"Trong 9 ngày nghỉ Tết Bính Ngọ 2026, cảnh sát giao thông toàn quốc xử lý hơn 26.000 trường hợp vi phạm nồng độ cồn.",https://vnexpress.net/hon-26-000-nguoi-vi-pham-nong-do-con-dip-nghi-tet-5043061.html
Thời sự,vnexpress.net,"Lao động nhận mừng tuổi, dầu ăn ngày đầu đi làm sau Tết","Mùng 7 Tết, nhiều doanh nghiệp khai xuân bằng lì xì, tặng muối, dầu ăn lấy may, bốc thăm trúng thưởng để lao động bắt đầu công việc với tinh thần hứng khởi.",https://vnexpress.net/lao-dong-nhan-mung-tuoi-dau-an-ngay-dau-di-lam-sau-tet-5043097.html
Thời sự,vnexpress.net,Bảo vật thời Champa trên đỉnh núi Quy Sơn,"Bộ chóp tháp Champa Linh Thái được tìm thấy trên đỉnh núi Quy Sơn cạnh cửa biển Tư Hiền, nơi Lê Văn Duyệt từng giúp triều Nguyễn đánh quân Tây Sơn.",https://vnexpress.net/bao-vat-thoi-champa-tren-dinh-nui-quy-son-5040626.html
Thời sự,vnexpress.net,Chuyến thăm tân gia trở thành ngày ly biệt 6 người thân,"Sau bữa cơm mừng tân gia ở TP Yên Bái cũ, 22 người lên tàu vượt hồ Thác Bà trở về nhà, nhưng 6 người ra đi mãi mãi khi tàu va chạm với phà chở đá.",https://vnexpress.net/chuyen-tham-tan-gia-tro-thanh-ngay-ly-biet-6-nguoi-than-5042950.html
Thời sự,vnexpress.net,Nhà máy đưa xe về quê đón công nhân trở lại sau Tết,"Sau Tết, nhiều doanh nghiệp tại TP HCM tổ chức xe đưa đón công nhân từ các tỉnh quay lại làm việc, góp phần giảm áp lực tàu xe và sớm ổn định sản xuất.",https://vnexpress.net/nha-may-dua-xe-ve-que-don-cong-nhan-tro-lai-sau-tet-5042918.html
Thời sự,vnexpress.net,54 chuyến bay tại sân bay Đà Nẵng bị ảnh hưởng trong hai ngày Tết do flycam,"Drone xâm phạm hành lang an toàn bay tại Cảng Hàng không quốc tế Đà Nẵng trong mùng 1 và mùng 6 Tết khiến 54 chuyến bay chậm, phải chờ cất hoặc hạ cánh.",https://vnexpress.net/54-chuyen-bay-tai-san-bay-da-nang-bi-anh-huong-trong-hai-ngay-tet-do-flycam-5042919.html
Thời sự,vnexpress.net,"Dòng xe đông đúc đổ về TP HCM, Hà Nội sau kỳ nghỉ Tết","Đông đúc người dân, xe đổ về các tuyến đường cửa ngõ TP HCM, Hà Nội gây ùn ứ kéo dài trong ngày cuối kỳ nghỉ Tết Bính Ngọ, chiều 22/2 (mùng 6 Tết)",https://vnexpress.net/dong-xe-dong-duc-do-ve-tp-hcm-ha-noi-sau-ky-nghi-tet-5042898.html
Thời sự,vnexpress.net,Tìm thấy 6 nạn nhân vụ lật tàu trên hồ Thác Bà,"Chiều 22/2, lực lượng cứu hộ đã vớt được toàn bộ 6 nạn nhân mất tích trong vụ lật tàu trên hồ Thác Bà sau gần một ngày tìm kiếm trên lòng hồ.",https://vnexpress.net/tim-thay-6-nan-nhan-vu-lat-tau-tren-ho-thac-ba-5042913.html
Thời sự,vnexpress.net,7 ôtô tông liên hoàn trên cao tốc Phan Thiết - Dầu Giây,"Ôtô 5 chỗ không giữ khoảng cách an toàn trên cao tốc Phan Thiết - Dầu Giây đã va chạm dây chuyền với 6 xe khác, khiến tuyến đường ùn tắc cục bộ trưa 22/2 (mùng 6 Tết).",https://vnexpress.net/7-oto-tong-lien-hoan-tren-cao-toc-phan-thiet-dau-giay-5042904.html
Thời sự,vnexpress.net,Đặc công nước lặn tìm nạn nhân trên lòng hồ Thác Bà,Người nhái Lữ đoàn 126 cùng hàng trăm người thuộc các lực lượng quần thảo trên mặt hồ Thác Bà tìm kiếm nạn nhân mất tích vụ lật tàu.,https://vnexpress.net/dac-cong-nuoc-lan-tim-nan-nhan-tren-long-ho-thac-ba-5042877.html
Thời sự,vnexpress.net,Hàng chục nghìn người khai hội chùa Hương,"Sáng 22/2 (mùng 6 Tết), lễ hội chùa Hương 2026 khai mạc với chủ đề “An toàn - thân thiện - chất lượng”, thu hút hàng chục nghìn người dân và du khách thập phương.",https://vnexpress.net/hang-chuc-nghin-nguoi-khai-hoi-chua-huong-5042894.html
Thời sự,vnexpress.net,Rước kiệu trong mưa tại hội Gióng,"Từ mờ sáng mùng 6 Tết, người dân Sóc Sơn và Đa Phúc đội mưa rước kiệu nữ tướng, kiệu hoa tre, kiệu Gióng, voi và hoa cau trong lễ hội Gióng đầu xuân.",https://vnexpress.net/ruoc-kieu-trong-mua-tai-hoi-giong-5042868.html
Thời sự,vnexpress.net,Thủ tướng kiểm tra công trường metro Nhổn - Ga Hà Nội,"Sáng 22/2 (mùng 6 Tết Bính Ngọ), Thủ tướng Phạm Minh Chính kiểm tra công trường và chúc Tết cán bộ, kỹ sư, công nhân Dự án Tuyến đường sắt đô thị thí điểm TP Hà Nội, đoạn Nhổn - Ga Hà Nội.",https://vnexpress.net/thu-tuong-kiem-tra-cong-truong-metro-nhon-ga-ha-noi-5042866.html
Thời sự,vnexpress.net,Cháy lớn quán cà phê - nhà hàng ở TP HCM,"Tổ hợp cà phê kết hợp nhà hàng rộng khoảng 2.000 m2 tại phường Hiệp Bình (TP Thủ Đức cũ) bốc cháy dữ dội, khiến khu dân cư hoảng loạn, sáng 22/2 (mùng 6 Tết).",https://vnexpress.net/chay-lon-quan-ca-phe-nha-hang-o-tp-hcm-5042851.html
Thời sự,vnexpress.net,Tân Sơn Nhất đón lượng khách kỷ lục mùng 6 Tết,"Khách qua sân bay Tân Sơn Nhất ngày 22/2 (mùng 6 Tết) đạt gần 178.000 lượt, mức cao nhất từ trước đến nay, vượt xa dự báo cao điểm dịp Tết Bính Ngọ.",https://vnexpress.net/tan-son-nhat-don-luong-khach-ky-luc-mung-6-tet-5042823.html
Thời sự,vnexpress.net,"Bắc Bộ mưa phùn, Nam Bộ nắng nóng","Tuần làm việc đầu tiên sau kỳ nghỉ Tết Bính Ngọ, miền Bắc duy trì mưa phùn, sương mù về đêm và sáng, trong khi Nam Bộ tiếp tục nắng 33-36 độ C.",https://vnexpress.net/bac-bo-mua-phun-nam-bo-nang-nong-5042833.html
Thời sự,vnexpress.net,Từ Trung Phi đến Brussels của nữ sĩ quan gìn giữ hòa bình Việt Nam,"Sau hai năm làm nhiệm vụ huấn luyện tại Trung Phi, thượng tá Vũ Thị Liên trở thành sĩ quan Việt Nam đầu tiên trúng tuyển vị trí chuyên gia chính sách an ninh, quốc phòng của Liên Hợp Quốc tại Brussels.",https://vnexpress.net/tu-trung-phi-den-brussels-cua-nu-si-quan-gin-giu-hoa-binh-viet-nam-5003380.html
Thời sự,vnexpress.net,Giai thoại trả vàng và vị đại thần quyền lực ba đời vua Nguyễn,"Dòng họ Trương ở Mỹ Khê lưu truyền giai thoại trả lại chum vàng và được ""phát khoa"", với nhân vật lỗi lạc là ông Trương Đăng Quế, phục vụ ba đời vua Nguyễn.",https://vnexpress.net/giai-thoai-tra-vang-va-vi-dai-than-quyen-luc-ba-doi-vua-nguyen-5042468.html
Thời sự,vnexpress.net,Đình làng hơn 350 tuổi đẹp nhất Xứ Đoài,"Đình làng So có lịch sử hơn 350 năm, nằm cách trung tâm Hà Nội 20 km, được đánh giá đẹp nhất Xứ Đoài bởi địa thế, phong cảnh và kiến trúc.",https://vnexpress.net/dinh-lang-hon-350-tuoi-dep-nhat-xu-doai-5013960.html
Thời sự,vnexpress.net,Pháo 122 mm tham gia bắn cháy 4 tàu chiến Mỹ,"Khẩu pháo do Liên Xô viện trợ từng là hỏa lực chủ công tại tuyến ven biển Thái Bình giai đoạn 1965-1967, nay được trưng bày tại Bảo tàng Lịch sử Quân sự Việt Nam.",https://vnexpress.net/phao-122-mm-tham-gia-ban-chay-4-tau-chien-my-5013775.html
Thời sự,vnexpress.net,Đặc công Hải quân tìm thấy một nạn nhân vụ lật tàu hồ Thác Bà,"Sáng 22/2, lực lượng người nhái Lữ đoàn Đặc công 126 tìm thấy một nạn nhân mất tích trong vụ lật tàu chở khách trên hồ Thác Bà.",https://vnexpress.net/dac-cong-hai-quan-tim-thay-mot-nan-nhan-vu-lat-tau-ho-thac-ba-5042790.html
Thời sự,vnexpress.net,Nhiều điểm du lịch đông nghịt khách ngày Tết,"Người dân đổ xô đến điểm du xuân phía Nam như núi Bà Đen, Vũng Tàu, Đà Lạt, Phú Quốc... khiến bãi biển, khu du lịch đông nghịt, giao thông ùn ứ.",https://vnexpress.net/nhieu-diem-du-lich-dong-nghit-khach-ngay-tet-5042733.html
Thời sự,vnexpress.net,"Lật tàu chở khách trên hồ Thác Bà, 6 người mất tích","Tàu chở 23 người bị lật tại hồ Thác Bà sau va chạm với phà chở đá, 17 người được cứu, 6 người mất tích, tối mùng 5 Tết.",https://vnexpress.net/lat-tau-cho-khach-tren-ho-thac-ba-6-nguoi-mat-tich-5042748.html
Thời sự,vnexpress.net,Nghiên cứu tích hợp mạng xã hội với VNeID để định danh người dùng,"Ban Chỉ đạo Trung ương yêu cầu nghiên cứu tích hợp mạng xã hội với VNeID nhằm định danh, xác thực tài khoản, nâng độ tin cậy và bảo đảm an ninh mạng.",https://vnexpress.net/nghien-cuu-tich-hop-mang-xa-hoi-voi-vneid-de-dinh-danh-nguoi-dung-5042737.html
Thời sự,vnexpress.net,"Dự kiến cấm chiều đi từ Hà Nội, TP HCM trên một số cao tốc ngày 6 Tết",Cục Cảnh sát giao thông dự kiến đóng chiều đi khỏi Hà Nội và TP HCM trên một số tuyến cao tốc trong ngày 22/2 (mùng 6 Tết) nhằm ưu tiên xe vào thành phố.,https://vnexpress.net/du-kien-cam-chieu-di-tu-ha-noi-tp-hcm-tren-mot-so-cao-toc-ngay-6-tet-5042759.html
Thời sự,vnexpress.net,Đào hầm Khe Nét giữa địa chất yếu và nước ngầm phức tạp,"Hầm đường sắt Khe Nét (Quảng Trị) xuyên vùng đá vôi phong hóa thành đất, nhiều đới đứt gãy và mạch nước ngầm, khiến thi công phải chia nhỏ mặt gương, gia cố dày và quan trắc liên tục.",https://vnexpress.net/dao-ham-khe-net-giua-dia-chat-yeu-va-nuoc-ngam-phuc-tap-5012577.html
Thời sự,vnexpress.net,Cơ sở sản xuất nước cốt nhàu hiện đại bậc nhất miền Tây,"Ông Khưu Văn Chương, 46 tuổi, đầu tư hàng tỷ đồng xây dựng vùng nguyên liệu, máy móc hiện đại làm nước cốt nhàu, bán hơn 10.000 lít mỗi năm.",https://vnexpress.net/co-so-san-xuat-nuoc-cot-nhau-hien-dai-bac-nhat-mien-tay-5040769.html
Thời sự,vnexpress.net,Ôtô tông 10 xe máy đang chờ đèn đỏ,"Ôtô 5 chỗ bất ngờ lao vào hàng xe máy dừng đèn đỏ tại nút giao Lê Hồng Phong – lô 16D, làm 13 người bị thương, chiều 21/2 (mùng 5 Tết).",https://vnexpress.net/oto-tong-10-xe-may-dang-cho-den-do-5042708.html
Thời sự,vnexpress.net,Giữ lại hai đại cảnh ngựa ở đường hoa Nguyễn Huệ thêm một tháng,"Sau khi đường hoa Tết Bính Ngọ khép lại vào tối mai, hai đại cảnh linh vật ngựa vẫn tiếp tục phục vụ người dân và du khách đến hết ngày 22/3.",https://vnexpress.net/giu-lai-hai-dai-canh-ngua-o-duong-hoa-nguyen-hue-them-mot-thang-5042722.html
Thời sự,vnexpress.net,Bé gái 8 tuổi tử vong dưới hồ điều hòa,"Thi thể bé gái 8 tuổi được phát hiện dưới hồ Bảy Mẫu ở phường Thành Sen, sau vài ngày mất liên lạc với gia đình, chiều 21/2.",https://vnexpress.net/be-gai-8-tuoi-tu-vong-duoi-ho-dieu-hoa-5042724.html
Thời sự,vnexpress.net,Diện mạo cao tốc Biên Hòa - Vũng Tàu sắp thông xe,"Đoạn đường từ nút giao cao tốc Long Thành đến Vũng Tàu đang hoàn thiện các hạng mục kỹ thuật, hồ sơ cuối để đưa vào khai thác.",https://vnexpress.net/dien-mao-cao-toc-bien-hoa-vung-tau-sap-thong-xe-5041047.html
Thời sự,vnexpress.net,Trại ngựa 130 năm tuổi cung cấp huyết thanh cứu người ở Khánh Hòa,"Trại chăn nuôi Suối Dầu do bác sĩ Alexandre Yersin thành lập năm 1896, có đàn ngựa gần 400 con phục vụ điều chế huyết thanh lớn nhất nước.",https://vnexpress.net/trai-ngua-130-nam-tuoi-cung-cap-huyet-thanh-cuu-nguoi-o-khanh-hoa-5025393.html
